id_partida,id_league,referee,date,Stadium,Home_Team,home.id,Away_Team,away.id,home.winner,Gols_Home,Gols_Away,Half_Time_Gols_Home,Half_Time_Gols_Away,Empate
689228,71,Felipe Fernandes de Lima,2021-11-13T20:00:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Santos,128,False,0,0,0,0,1
689222,71,Flavio Rodrigues De Souza,2021-11-13T21:30:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Gremio,130,True,3,1,2,0,0
689223,71,Ramon Abatti,2021-11-13T22:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Atletico Paranaense,134,True,2,1,1,1,0
689226,71,Rafael Traci,2021-11-13T22:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Fortaleza EC,154,True,3,0,2,0,0
689220,71,Rodolpho Toski Marques,2021-11-14T00:00:00+00:00,Neo Química Arena,Corinthians,131,Cuiaba,1193,True,3,2,1,1,0
689221,71,Leandro Vuaden,2021-11-14T19:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Flamengo,127,False,0,4,0,3,0
689219,71,Caio Max Augusto Vieira,2021-11-14T21:15:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Palmeiras,121,True,2,1,0,1,0
689224,71,Marcelo de Lima Henrique,2021-11-14T22:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Sport Recife,123,True,2,1,1,0,0
689227,71,Alisson Furtado,2021-11-14T22:00:00+00:00,Arena Condá,Chapecoense-sc,132,Juventude,152,False,0,2,0,2,0
689236,71,Savio Pereira,2021-11-16T19:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Atletico-MG,1062,False,0,1,0,1,0
689233,71,Caio Max Augusto Vieira,2021-11-16T21:00:00+00:00,Arena do Grêmio,Gremio,130,RB Bragantino,794,True,3,0,3,0,0
689232,71,Leandro Vuaden,2021-11-17T22:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Atletico Goianiense,144,False,0,0,0,0,1
689231,71,Paulo Cesar Zanovelli,2021-11-17T22:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Chapecoense-sc,132,True,2,0,1,0,0
689238,71,Paulo Roberto Alves Júnior,2021-11-17T22:00:00+00:00,Arena Pantanal,Cuiaba,1193,Internacional,119,True,1,0,0,0,0
689234,71,Raphael Claus,2021-11-17T23:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Ceara,129,False,0,4,0,2,0
689230,71,Marcelo de Lima Henrique,2021-11-17T23:30:00+00:00,Allianz Parque,Palmeiras,121,Sao Paulo,126,False,0,2,0,1,0
689237,71,Ricardo Marques Ribeiro,2021-11-17T23:30:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Fluminense,124,True,1,0,1,0,0
689229,71,Anderson Daronco,2021-11-18T00:30:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Corinthians,131,True,1,0,0,0,0
689235,71,Flavio Rodrigues De Souza,2021-11-19T00:00:00+00:00,Itaipava Arena Pernambuco,Sport Recife,123,Bahia,118,True,1,0,0,0,0
689247,71,Rodolpho Toski Marques,2021-11-20T22:00:00+00:00,Arena Condá,Chapecoense-sc,132,Gremio,130,False,1,3,0,1,0
689244,71,Ramon Abatti,2021-11-20T22:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Palmeiras,121,True,1,0,1,0,0
689242,71,Luiz Flavio De Oliveira,2021-11-20T22:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Juventude,152,True,2,0,0,0,0
