fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%
720750,531,Athletic Club,7,4,16,5,10,6,15,13,3.0,33%,1.0,0.0,2.0,269,197,73%
720750,529,Barcelona,3,5,9,1,8,1,10,2,2.0,67%,2.0,1.0,5.0,589,514,87%
720758,548,Real Sociedad,8,2,13,3,11,2,19,5,0.0,61%,3.0,,1.0,437,368,84%
720758,728,Rayo Vallecano,1,7,9,1,4,5,15,4,2.0,39%,4.0,,7.0,268,203,76%
720751,530,Atletico Madrid,4,4,8,0,5,3,16,2,5.0,42%,2.0,,2.0,421,355,84%
720751,797,Elche,2,2,4,0,1,3,10,1,0.0,58%,2.0,,3.0,582,514,88%
720756,539,Levante,4,3,8,1,6,2,17,4,0.0,39%,3.0,1.0,2.0,350,282,81%
720756,541,Real Madrid,5,7,20,8,10,10,7,6,5.0,61%,2.0,0.0,1.0,560,502,90%
720753,546,Getafe,0,7,12,5,5,7,18,5,1.0,39%,3.0,,2.0,301,218,72%
720753,536,Sevilla,3,5,9,1,7,2,10,4,3.0,61%,2.0,,0.0,495,419,85%
720757,727,Osasuna,7,7,15,1,10,5,19,1,0.0,46%,4.0,,0.0,440,314,71%
720757,538,Celta Vigo,0,4,4,0,0,4,8,2,2.0,54%,3.0,,7.0,521,394,76%
720763,798,Mallorca,6,5,12,1,6,6,16,2,2.0,47%,4.0,0.0,3.0,353,274,78%
720763,540,Espanyol,3,3,8,2,4,4,17,2,1.0,53%,3.0,1.0,5.0,393,313,80%
720766,532,Valencia,4,4,9,1,8,1,20,4,2.0,49%,1.0,,2.0,353,270,76%
720766,542,Alaves,2,5,9,2,5,4,15,4,2.0,51%,4.0,,1.0,373,284,76%
720762,538,Celta Vigo,0,9,13,4,10,3,12,5,5.0,62%,2.0,,1.0,517,389,75%
720762,531,Athletic Club,2,2,6,2,6,0,11,4,1.0,38%,1.0,,0.0,314,193,61%
720765,548,Real Sociedad,2,5,7,0,7,0,17,2,1.0,52%,1.0,,0.0,458,384,84%
720765,539,Levante,0,4,6,2,1,5,13,2,1.0,48%,1.0,,1.0,421,345,82%
720768,797,Elche,4,3,7,0,6,1,6,5,2.0,29%,2.0,,4.0,261,174,67%
720768,536,Sevilla,5,10,18,3,13,5,9,3,0.0,71%,0.0,,3.0,650,579,89%
720761,543,Real Betis,6,5,12,1,4,8,15,3,0.0,51%,5.0,,2.0,521,428,82%
720761,541,Real Madrid,3,7,13,3,9,4,13,7,5.0,49%,3.0,,6.0,496,412,83%
720760,529,Barcelona,3,2,7,2,5,2,16,3,3.0,67%,3.0,,2.0,685,590,86%
720760,546,Getafe,3,5,8,0,3,5,22,2,1.0,33%,1.0,,1.0,337,251,74%
720764,724,Cadiz,3,3,7,1,4,3,9,4,0.0,27%,4.0,,1.0,222,128,58%
720764,727,Osasuna,4,7,14,3,9,5,6,11,1.0,73%,0.0,,1.0,612,504,82%
720767,728,Rayo Vallecano,6,8,19,5,11,8,19,5,2.0,47%,1.0,,3.0,333,236,71%
720767,715,Granada CF,3,3,9,3,5,4,14,6,0.0,53%,4.0,,2.0,385,275,71%
720759,530,Atletico Madrid,4,11,23,8,15,8,11,16,5.0,49%,5.0,,0.0,416,362,87%
720759,533,Villarreal,2,0,2,0,2,0,6,0,1.0,51%,2.0,,2.0,472,390,83%
